date,open,high,low,close,volume
2026-06-08 09:30:00,717.81,719.21,715.1,715.12,6062388
2026-06-08 09:35:00,715.16,717.14,714.68,715.39,1305235
2026-06-08 09:40:00,715.42,718.55,715.35,717.54,957640
2026-06-08 09:45:00,717.56,718.52,715.86,716.66,860969
2026-06-08 09:50:00,716.61,718.37,715.63,717.22,636983
2026-06-08 09:55:00,717.2,717.28,713.38,713.54,870989
2026-06-08 10:00:00,713.51,715.48,713.1,713.77,879653
2026-06-08 10:05:00,713.81,716.3,713.51,716.07,621234
2026-06-08 10:10:00,716.02,716.45,715.09,715.7,646881
2026-06-08 10:15:00,715.73,715.75,714.12,715.11,528960
2026-06-08 10:20:00,715.03,716.66,714.4,716.28,489042
2026-06-08 10:25:00,716.26,717.9,716.07,717.56,461695
2026-06-08 10:30:00,717.48,718.37,717.25,718.28,592594
2026-06-08 10:35:00,718.31,719.64,718.05,719.25,686099
2026-06-08 10:40:00,719.24,719.62,717.84,718.33,495779
2026-06-08 10:45:00,718.36,720.75,718.36,719.81,777303
2026-06-08 10:50:00,719.82,721.02,719.6,720.52,455586
2026-06-08 10:55:00,720.54,721.52,719.86,721.43,494365
2026-06-08 11:00:00,721.44,722.13,721.18,721.81,1885532
2026-06-08 11:05:00,721.85,722.62,721.75,722.61,542794
2026-06-08 11:10:00,722.64,722.82,722.27,722.36,480261
2026-06-08 11:15:00,722.41,722.97,722.08,722.79,462541
2026-06-08 11:20:00,722.8,723.03,721.75,722.59,499325
2026-06-08 11:25:00,722.57,722.59,720.14,720.25,450091
2026-06-08 11:30:00,720.3,720.47,718.58,718.94,760805
2026-06-08 11:35:00,718.98,721.08,718.85,720.9,649096
2026-06-08 11:40:00,720.91,721.62,720.47,721.61,366283
2026-06-08 11:45:00,721.6,722.27,720.65,720.75,484719
2026-06-08 11:50:00,720.76,721.81,720.73,720.92,239236
2026-06-08 11:55:00,720.91,720.91,719.47,719.82,289565
2026-06-08 12:00:00,719.87,720.81,719.11,720.38,411389
2026-06-08 12:05:00,720.41,720.76,719.75,719.98,186728
2026-06-08 12:10:00,719.91,720.83,719.49,720.45,210808
2026-06-08 12:15:00,720.52,721.5,720.43,721.5,233355
2026-06-08 12:20:00,721.49,721.82,720.22,720.43,278876
2026-06-08 12:25:00,720.45,720.99,719.16,719.27,181171
2026-06-08 12:30:00,719.27,720.0,718.98,719.05,307196
2026-06-08 12:35:00,719.04,719.71,718.52,718.67,291062
2026-06-08 12:40:00,718.67,719.48,718.48,719.28,321287
2026-06-08 12:45:00,719.28,720.35,719.12,719.75,246913
2026-06-08 12:50:00,719.83,720.06,719.41,719.72,175594
2026-06-08 12:55:00,719.73,719.85,719.04,719.1,176283
2026-06-08 13:00:00,719.12,719.17,717.01,717.58,466526
2026-06-08 13:05:00,717.58,718.53,717.38,717.8,331125
2026-06-08 13:10:00,717.78,717.94,716.84,717.89,345301
2026-06-08 13:15:00,717.88,718.27,716.8,717.33,332217
2026-06-08 13:20:00,717.3,718.0,717.0,717.58,269090
2026-06-08 13:25:00,717.52,719.73,717.44,719.68,321999
2026-06-08 13:30:00,719.59,720.14,718.31,719.11,444585
2026-06-08 13:35:00,719.08,719.25,717.87,718.63,233673
2026-06-08 13:40:00,718.71,718.77,717.42,717.46,250712
2026-06-08 13:45:00,717.5,718.92,717.49,718.91,377262
2026-06-08 13:50:00,718.89,719.55,718.55,719.25,360142
2026-06-08 13:55:00,719.22,719.33,718.31,718.57,297226
2026-06-08 14:00:00,718.62,719.46,718.62,719.06,209253
2026-06-08 14:05:00,719.07,719.86,719.02,719.46,216859
2026-06-08 14:10:00,719.52,719.81,718.51,718.73,389896
2026-06-08 14:15:00,718.76,719.4,718.7,719.08,143358
2026-06-08 14:20:00,719.09,719.38,718.61,719.17,488164
2026-06-08 14:25:00,719.17,719.54,718.93,719.34,523224
2026-06-08 14:30:00,719.35,720.01,719.35,719.43,266436
2026-06-08 14:35:00,719.43,719.84,718.29,718.41,250702
2026-06-08 14:40:00,718.39,718.62,717.87,717.95,992264
2026-06-08 14:45:00,717.94,718.9,717.93,718.39,249070
2026-06-08 14:50:00,718.37,718.8,718.2,718.6,117357
2026-06-08 14:55:00,718.62,718.83,718.09,718.22,334499
2026-06-08 15:00:00,718.23,718.34,717.48,717.92,323027
2026-06-08 15:05:00,717.88,718.28,716.7,716.7,425291
2026-06-08 15:10:00,716.69,716.71,715.42,715.43,572972
2026-06-08 15:15:00,715.48,715.82,715.06,715.38,646970
2026-06-08 15:20:00,715.33,716.02,714.46,714.53,538642
2026-06-08 15:25:00,714.51,715.66,714.23,715.65,844936
2026-06-08 15:30:00,715.66,717.06,715.51,716.13,487717
2026-06-08 15:35:00,716.16,716.63,715.48,715.94,338288
2026-06-08 15:40:00,715.84,716.22,715.28,715.63,358773
2026-06-08 15:45:00,715.63,716.38,715.37,715.45,834007
2026-06-08 15:50:00,715.47,716.53,715.21,716.01,960857
2026-06-08 15:55:00,716.04,716.37,715.62,716.1,1521268
2026-06-09 09:30:00,722.97,723.04,720.5,720.83,2896515
2026-06-09 09:35:00,721.0,722.86,720.84,721.76,730172
2026-06-09 09:40:00,721.81,723.79,721.15,723.7,830715
2026-06-09 09:45:00,723.73,725.66,723.63,725.59,874710
2026-06-09 09:50:00,725.62,725.65,722.8,722.9,646379
2026-06-09 09:55:00,722.91,723.24,721.33,721.51,896116
2026-06-09 10:00:00,721.47,722.4,720.38,721.29,990111
2026-06-09 10:05:00,721.28,722.17,720.34,720.5,637445
2026-06-09 10:10:00,720.48,720.49,716.94,717.11,1165036
2026-06-09 10:15:00,717.02,717.6,714.08,715.11,1533706
2026-06-09 10:20:00,715.1,717.47,714.01,717.39,1329059
2026-06-09 10:25:00,717.38,717.92,715.53,715.95,859424
2026-06-09 10:30:00,715.93,716.38,714.45,715.76,717933
2026-06-09 10:35:00,715.78,716.97,714.79,715.8,605714
2026-06-09 10:40:00,715.81,716.5,711.76,712.12,923232
2026-06-09 10:45:00,712.18,712.75,707.51,707.93,1827237
2026-06-09 10:50:00,707.85,710.07,707.16,710.04,1559382
