date,open,high,low,close,volume
2026-06-08 09:30:00,396.32,400.07,394.72,395.9,3359222
2026-06-08 09:35:00,395.97,399.32,395.1,397.95,952926
2026-06-08 09:40:00,397.98,399.46,397.05,399.27,831768
2026-06-08 09:45:00,399.3,399.6,397.2,399.48,881556
2026-06-08 09:50:00,399.42,402.0,398.68,401.32,1199058
2026-06-08 09:55:00,401.32,402.4,399.36,401.08,1061050
2026-06-08 10:00:00,401.04,403.45,400.51,401.11,925549
2026-06-08 10:05:00,401.06,402.42,400.26,401.97,620864
2026-06-08 10:10:00,401.93,402.35,400.57,401.79,512078
2026-06-08 10:15:00,401.79,401.86,400.41,401.67,454581
2026-06-08 10:20:00,401.59,402.43,400.54,402.3,489035
2026-06-08 10:25:00,402.3,403.29,401.75,402.9,652485
2026-06-08 10:30:00,402.91,403.45,402.4,403.17,541046
2026-06-08 10:35:00,403.16,403.55,402.5,403.32,552949
2026-06-08 10:40:00,403.19,403.6,402.27,402.61,463677
2026-06-08 10:45:00,402.68,404.4,402.66,403.36,683739
2026-06-08 10:50:00,403.33,404.25,402.93,403.52,475946
2026-06-08 10:55:00,403.58,404.35,403.43,403.86,540729
2026-06-08 11:00:00,403.84,404.16,403.42,403.48,401529
2026-06-08 11:05:00,403.52,403.95,403.24,403.81,348521
2026-06-08 11:10:00,403.78,404.2,402.81,403.17,479514
2026-06-08 11:15:00,403.14,403.65,402.45,402.86,378547
2026-06-08 11:20:00,402.86,403.3,402.1,403.18,366840
2026-06-08 11:25:00,403.17,403.23,400.82,400.9,522943
2026-06-08 11:30:00,400.93,400.98,399.36,399.84,631272
2026-06-08 11:35:00,399.89,401.62,399.71,401.42,493261
2026-06-08 11:40:00,401.41,401.79,400.9,401.76,324642
2026-06-08 11:45:00,401.76,403.15,401.7,402.67,452098
2026-06-08 11:50:00,402.64,403.15,402.08,402.36,274035
2026-06-08 11:55:00,402.39,402.41,401.37,402.16,310516
2026-06-08 12:00:00,402.1,403.62,401.71,403.21,348124
2026-06-08 12:05:00,403.23,403.4,402.6,403.11,268639
2026-06-08 12:10:00,403.08,403.91,402.66,403.37,372201
2026-06-08 12:15:00,403.36,406.2,403.32,405.83,1584336
2026-06-08 12:20:00,405.87,406.34,404.81,405.4,587710
2026-06-08 12:25:00,405.43,405.7,404.8,404.86,344125
2026-06-08 12:30:00,404.88,405.78,404.88,404.99,372658
2026-06-08 12:35:00,404.95,405.22,404.54,404.89,384535
2026-06-08 12:40:00,404.8,406.92,404.8,406.31,647200
2026-06-08 12:45:00,406.32,406.8,405.83,405.99,394256
2026-06-08 12:50:00,406.0,406.39,405.79,406.04,263508
2026-06-08 12:55:00,406.0,407.47,405.89,406.96,559323
2026-06-08 13:00:00,406.96,407.04,406.09,406.67,529530
2026-06-08 13:05:00,406.63,407.45,406.44,406.81,448715
2026-06-08 13:10:00,406.77,408.1,406.49,408.05,437911
2026-06-08 13:15:00,407.98,408.37,407.54,408.25,512199
2026-06-08 13:20:00,408.29,409.49,408.26,409.42,723498
2026-06-08 13:25:00,409.45,410.79,409.34,410.79,815693
2026-06-08 13:30:00,410.77,411.83,409.32,410.34,953561
2026-06-08 13:35:00,410.34,410.79,409.53,409.72,547007
2026-06-08 13:40:00,409.67,410.06,409.04,409.4,437850
2026-06-08 13:45:00,409.41,410.62,409.41,410.62,484037
2026-06-08 13:50:00,410.59,410.77,410.06,410.21,429857
2026-06-08 13:55:00,410.2,410.65,409.69,409.95,350207
2026-06-08 14:00:00,409.98,410.66,409.91,410.22,344482
2026-06-08 14:05:00,410.21,411.33,410.21,411.2,414062
2026-06-08 14:10:00,411.2,411.32,410.6,410.82,341561
2026-06-08 14:15:00,410.85,412.11,410.82,411.7,517612
2026-06-08 14:20:00,411.66,412.16,411.41,411.51,411421
2026-06-08 14:25:00,411.47,412.15,411.32,411.87,330122
2026-06-08 14:30:00,411.9,412.94,411.8,412.75,571232
2026-06-08 14:35:00,412.73,412.76,412.05,412.13,425008
2026-06-08 14:40:00,412.13,412.58,411.42,412.07,489196
2026-06-08 14:45:00,412.1,412.38,411.46,412.01,436300
2026-06-08 14:50:00,412.03,412.39,411.63,412.15,380222
2026-06-08 14:55:00,412.15,412.56,411.71,411.88,405266
2026-06-08 15:00:00,411.89,412.07,411.16,411.66,428409
2026-06-08 15:05:00,411.61,411.8,410.05,410.05,482202
2026-06-08 15:10:00,410.05,410.11,409.3,409.35,527589
2026-06-08 15:15:00,409.34,409.68,409.03,409.48,421428
2026-06-08 15:20:00,409.48,410.0,408.78,408.95,440585
2026-06-08 15:25:00,408.99,409.62,408.73,409.53,413798
2026-06-08 15:30:00,409.48,410.3,409.37,410.06,453201
2026-06-08 15:35:00,410.05,410.66,409.68,410.49,380795
2026-06-08 15:40:00,410.47,410.58,409.13,409.43,381703
2026-06-08 15:45:00,409.43,409.72,408.64,408.86,433618
2026-06-08 15:50:00,408.88,409.6,407.61,409.6,1043822
2026-06-08 15:55:00,409.62,409.67,407.77,409.01,1388489
2026-06-09 09:30:00,411.03,416.45,410.81,416.27,2759961
2026-06-09 09:35:00,416.45,418.5,414.92,415.11,1484578
2026-06-09 09:40:00,415.14,415.28,411.15,412.07,1222322
2026-06-09 09:45:00,412.12,415.6,411.1,415.16,1036136
2026-06-09 09:50:00,415.24,415.33,411.75,411.84,907781
2026-06-09 09:55:00,411.84,412.67,411.2,411.59,652519
2026-06-09 10:00:00,411.51,413.92,411.05,411.33,722558
2026-06-09 10:05:00,411.27,412.46,409.7,409.77,706916
2026-06-09 10:10:00,409.77,410.39,408.41,408.86,988231
2026-06-09 10:15:00,408.77,409.48,406.67,407.42,1036601
2026-06-09 10:20:00,407.42,407.81,405.65,407.37,941151
2026-06-09 10:25:00,407.38,408.59,406.9,407.45,745941
2026-06-09 10:30:00,407.39,407.84,406.42,407.31,577345
2026-06-09 10:35:00,407.31,408.75,406.81,408.03,597417
2026-06-09 10:40:00,408.0,408.47,405.44,406.1,544520
2026-06-09 10:45:00,406.1,406.76,402.1,402.3,904276
2026-06-09 10:50:00,402.28,403.39,401.63,403.0,885189
2026-06-09 10:55:00,402.99,403.2,401.68,402.94,566853
2026-06-09 11:00:00,402.93,403.01,401.74,401.89,560005
2026-06-09 11:05:00,401.88,402.2,401.01,402.09,566517
2026-06-09 11:10:00,402.02,402.58,400.41,400.83,577195
2026-06-09 11:15:00,400.81,401.15,398.54,398.67,721191
2026-06-09 11:20:00,398.62,399.48,396.68,396.88,757933
2026-06-09 11:25:00,396.88,397.11,393.99,394.15,1079025
2026-06-09 11:30:00,394.12,395.22,393.4,394.56,743075
2026-06-09 11:35:00,394.55,394.7,393.02,393.83,671449
2026-06-09 11:40:00,393.76,395.46,393.54,394.7,675285
2026-06-09 11:45:00,394.7,395.42,394.31,395.05,524734
2026-06-09 11:50:00,395.03,396.24,394.11,394.11,639716
2026-06-09 11:55:00,394.2,394.46,391.75,392.21,875255
2026-06-09 12:00:00,392.19,393.85,392.12,392.3,590600
2026-06-09 12:05:00,392.3,392.56,390.01,390.64,831748
2026-06-09 12:10:00,390.68,391.91,390.08,391.17,556782
2026-06-09 12:15:00,391.12,391.21,387.63,388.09,1120668
2026-06-09 12:20:00,388.11,389.84,387.17,389.73,939326
2026-06-09 12:25:00,389.73,390.75,388.72,388.93,653870
2026-06-09 12:30:00,388.93,390.07,387.78,388.86,665584
2026-06-09 12:35:00,388.96,390.19,384.9,385.23,1195930
2026-06-09 12:40:00,385.28,386.75,384.24,386.47,859382
2026-06-09 12:45:00,386.43,387.52,385.36,386.43,817701
2026-06-09 12:50:00,386.43,386.82,384.9,385.35,737119
2026-06-09 12:55:00,385.35,388.29,385.07,388.2,603604
2026-06-09 13:00:00,388.25,390.91,387.69,390.51,923490
2026-06-09 13:05:00,390.54,390.82,389.2,390.39,649258
2026-06-09 13:10:00,390.38,391.14,388.83,390.9,711820
2026-06-09 13:15:00,390.92,392.06,389.84,391.59,612595
2026-06-09 13:20:00,391.66,392.82,391.32,392.14,678972
2026-06-09 13:25:00,392.17,393.21,391.51,392.69,544158
2026-06-09 13:30:00,392.71,393.79,392.34,393.55,537271
2026-06-09 13:35:00,393.58,394.37,393.02,393.7,496128
2026-06-09 13:40:00,393.79,395.61,393.55,394.75,586968
2026-06-09 13:45:00,394.7,395.04,392.11,392.36,729043
2026-06-09 13:50:00,392.41,395.45,392.4,395.45,699671
2026-06-09 13:55:00,395.4,396.04,395.06,395.48,457090
2026-06-09 14:00:00,395.51,396.07,394.94,395.33,621023
2026-06-09 14:05:00,395.33,396.0,395.17,395.8,360324
2026-06-09 14:10:00,395.77,395.77,394.94,395.33,387016
2026-06-09 14:15:00,395.33,396.65,394.85,396.47,501156
2026-06-09 14:20:00,396.49,396.78,395.4,396.35,417883
2026-06-09 14:25:00,396.35,396.49,395.62,396.26,283812
2026-06-09 14:30:00,396.25,397.56,396.16,397.07,512135
2026-06-09 14:35:00,397.07,397.56,396.92,397.27,280230
2026-06-09 14:40:00,397.27,397.27,394.77,394.81,481492
2026-06-09 14:45:00,394.86,396.27,394.76,396.11,370178
2026-06-09 14:50:00,396.1,396.85,395.86,396.6,630708
2026-06-09 14:55:00,396.52,397.68,396.33,397.02,407196
2026-06-09 15:00:00,396.99,397.4,396.23,397.36,450096
2026-06-09 15:05:00,397.32,397.58,396.63,396.67,370669
2026-06-09 15:10:00,396.65,396.72,395.6,395.88,348713
2026-06-09 15:15:00,395.88,396.07,394.41,395.2,594250
2026-06-09 15:20:00,395.15,395.75,394.59,395.0,407026
